Date,Cumulative_Cases_by_Episode_Date,Cumulative_Resolved_Cases_by_Episode_Date,Cumulative_Active_Cases_by_Episode_Date,Cumulative_Deaths_by_Date_of_Death,Daily_Cases_by_Reported_Date,7-day_Average_of_Newly_Reported_cases_by_Reported_Date,Daily_Cases_by_Episode_Date,Daily_Cases_Linked_to_a_Community_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_a_School_or_Childcare_Outbreak_by_Episode_Date,Daily_Cases_Linked_to_an_Institutional_Outbreak_by_Episode_Date,Daily_Cases_Not_Linked_to_an_Outbreak_ie_Sporadic_Cases_by_Episode_Date,Cases_Newly_Admitted_to_Hospital,Cases_Currently_in_Hospital,Cases_Currently_in_ICU,"Cumulative_Rate_for_0-9_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_10-19_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_20-29_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_30-39_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_40-49_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_50-59_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_60-69_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_70-79_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_80-89_Years_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_90_Years_and_Over_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Males_per_100,000_pop_by_Episode_Date","Cumulative_Rate_for_Females_per_100,000_pop_by_Episode_Date",Source_of_Infection_is_Close_Contact_by_Episode_Date,Source_of_Infection_is_Missing_by_Episode_Date,Source_of_Infection_is_an_Outbreak_by_Episode_Date,Source_of_Infection_is_Travel_by_Episode_Date,Source_of_Infection_is_Unknown_by_Episode_Date,Sum_of_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,%_No_Known_Source_for_Cases_with_Non-Institutional_Source_of_Infection_Over_the_Last_14_Days,OBJECTID
2020/06/15,2058,1702,96,260,2,4.9,5,0,0,2,3,0,14,0,29.1,52.1,157.3,165.6,202.5,209.6,200.1,238.8,805,2215.2,161.3,227.8,2,0,2,0,1,73,24.7,126
2020/06/16,2062,1707,95,260,3,4.9,4,0,0,1,3,1,14,0,29.1,53,157.3,166.8,202.5,209.6,201,238.8,805,2215.2,161.7,228.1,1,0,1,1,1,74,24.3,127
2020/06/17,2065,1720,85,260,8,5,3,0,0,0,3,1,6,1,29.1,53,159.1,166.8,202.5,209.6,201,238.8,805,2215.2,161.9,228.5,2,0,0,1,0,67,23.9,128
2020/06/18,2067,1736,71,260,2,4.6,2,0,0,0,2,0,6,1,29.1,53,159.1,168.1,202.5,209.6,201,238.8,805,2215.2,162.1,228.7,0,0,0,0,2,62,24.2,129
2020/06/19,2070,1741,69,260,5,3.9,3,0,0,0,3,0,5,1,29.1,53,160.4,168.7,202.5,209.6,201,238.8,805,2215.2,162.3,229.1,2,0,0,0,1,61,24.6,130
2020/06/20,2076,1746,69,261,1,3.1,6,0,0,0,6,1,5,1,29.1,53.9,162.2,168.7,202.5,210.3,201,240.2,805,2215.2,163.2,229.2,4,0,0,0,2,64,26.6,131
2020/06/21,2082,1748,73,261,1,3.1,6,0,0,0,6,0,4,1,29.1,56.5,162.2,169.3,202.5,211.8,201,240.2,805,2215.2,163.8,229.8,4,0,0,0,2,69,26.1,132
2020/06/22,2084,1750,72,262,6,3.7,2,0,0,1,1,0,1,1,29.1,56.5,162.9,170,202.5,211.8,201,240.2,805,2215.2,164,230,0,0,1,0,1,68,27.9,133
2020/06/23,2093,1755,76,262,4,3.9,9,0,0,0,9,0,1,1,29.1,57.4,164.1,171.2,204,211.8,201,241.5,808,2215.2,165.2,230.5,2,1,0,1,5,67,29.9,134
2020/06/24,2095,1762,70,263,3,3.1,2,0,0,0,2,1,2,1,29.1,57.4,164.7,171.2,204.7,211.8,201,241.5,808,2215.2,165.6,230.5,2,0,0,0,0,59,32.2,135
2020/06/25,2101,1769,69,263,6,3.7,6,0,0,0,6,0,2,1,30,58.3,165.3,172.5,205.5,211.8,201,241.5,808,2215.2,165.7,231.5,2,0,0,1,3,58,34.5,136
2020/06/26,2105,1779,63,263,6,3.9,4,0,0,0,4,0,2,1,30,58.3,165.9,173.8,205.5,212.5,201,241.5,808,2215.2,165.9,232,2,0,0,0,2,58,36.2,137
2020/06/27,2108,1780,65,263,3,4.1,3,0,0,0,3,0,1,1,30,58.3,167.2,174.4,205.5,212.5,201,241.5,808,2215.2,166.1,232.4,1,0,0,0,2,58,39.7,138
2020/06/28,2110,1783,64,263,2,4.3,2,0,0,0,2,0,1,1,30,59.2,167.2,174.4,205.5,212.5,201,241.5,808,2226.5,166.1,232.8,0,0,0,0,2,57,42.1,139
2020/06/29,2114,1786,65,263,1,3.6,4,0,0,0,4,2,3,1,30,59.2,168.4,174.4,206.2,213.2,201,241.5,808,2226.5,166.5,233.2,3,0,0,0,1,56,42.9,140
2020/06/30,2117,1790,64,263,10,4.4,3,0,0,0,3,0,3,1,30,60,169,174.4,206.2,213.9,201,241.5,808,2226.5,166.5,233.7,2,0,0,0,1,55,43.6,141
2020/07/01,2119,1793,63,263,4,4.6,2,0,0,0,2,0,3,2,30,60.9,169,174.4,206.2,214.6,201,241.5,808,2226.5,166.5,234.1,2,0,0,0,0,54,44.4,142
2020/07/02,2125,1800,62,263,4,4.3,6,0,0,1,5,0,3,1,30,61.8,170.9,175,206.2,214.6,201.8,241.5,808,2226.5,167.1,234.6,3,0,1,0,2,58,41.4,143
2020/07/03,2133,1800,70,263,4,4,8,0,0,0,8,0,3,1,30,62.7,172.8,175.7,207.7,214.6,201.8,241.5,811,2226.5,168.3,235,3,0,0,0,5,63,44.4,144
2020/07/04,2137,1803,71,263,4,4.1,4,0,0,0,4,0,3,1,30,62.7,173.4,176.3,208.4,214.6,201.8,242.8,811,2226.5,168.6,235.4,0,1,0,1,2,61,45.9,145
2020/07/05,2139,1808,68,263,5,4.6,2,0,0,0,2,0,2,1,30,62.7,174,176.3,209.2,214.6,201.8,242.8,811,2226.5,168.6,235.8,1,0,0,0,1,57,47.4,146
2020/07/06,2145,1814,68,263,,4.4,6,0,0,1,5,0,2,1,30.9,64.5,175.2,176.3,209.9,214.6,201.8,242.8,811,2226.5,169.2,236.3,2,0,0,0,4,61,49.2,147
2020/07/07,2152,1820,69,263,6,3.9,7,0,0,1,6,0,1,1,30.9,65.3,177.7,176.3,210.7,215.3,201.8,242.8,811,2226.5,169.6,237.2,4,0,1,0,2,59,45.8,148
2020/07/08,2164,1827,74,263,5,4,12,0,0,1,11,0,1,1,33.6,65.3,178.9,176.9,212.1,216.8,202.7,244.1,811,2226.5,171,238.2,7,0,1,0,4,69,44.9,149
2020/07/09,2172,1831,78,263,5,4.1,8,0,0,0,8,1,2,0,33.6,66.2,180.2,178.2,212.1,218.9,202.7,244.1,811,2226.5,171.9,238.7,6,0,0,0,2,71,42.3,150
2020/07/10,2188,1834,91,263,12,5.3,16,0,0,0,16,0,2,0,33.6,67.1,182,182,212.1,221.1,204.4,245.4,811,2226.5,172.9,240.8,10,0,0,0,6,83,41,151
2020/07/11,2195,1836,96,263,7,5.7,7,0,0,0,7,1,2,1,33.6,68.9,182,183.2,212.9,222.5,204.4,245.4,811,2226.5,173.5,241.5,4,0,0,0,3,87,40.2,152
2020/07/12,2218,1839,116,263,9,6.3,23,0,0,2,21,1,3,1,35.5,69.8,188.9,184.5,214.4,224.6,205.2,246.8,811,2226.5,175,244.3,15,0,0,0,8,108,38,153
2020/07/13,2242,1844,135,263,6,7.1,24,0,0,2,22,0,3,0,35.5,70.6,196.3,186.4,215.9,226.8,207.7,246.8,811,2226.5,176.6,247.3,15,2,0,1,6,128,35.9,154
2020/07/14,2261,1853,145,263,4,6.9,19,0,0,2,17,1,4,0,37.3,72.4,200.6,187,218.8,227.5,208.6,248.1,811,2226.5,179.5,248.1,9,1,1,1,7,144,36.1,155
2020/07/15,2282,1854,165,263,15,8.3,21,0,0,0,21,1,5,0,38.2,75.1,206.2,188.3,221,229.6,208.6,248.1,811,2226.5,180.6,250.8,13,2,0,0,6,163,35.6,156
2020/07/16,2304,1858,183,263,7,8.6,22,0,0,1,21,0,5,0,40,76.8,209.9,188.9,224,233.9,208.6,248.1,814,2226.5,181.6,254,14,0,1,0,7,179,35.2,157
2020/07/17,2334,1861,210,263,17,9.3,30,0,1,0,29,0,5,1,43.6,83,214.9,189.6,226.2,237.5,208.6,249.4,816.9,2226.5,182.7,258.5,15,0,1,1,13,201,35.3,158
2020/07/18,2360,1867,230,263,16,10.6,26,0,2,0,24,2,6,1,43.6,89.2,217.3,193.4,230.7,238.9,209.4,249.4,816.9,2226.5,185.3,260.9,20,0,2,0,4,223,32.7,159
2020/07/19,2378,1867,248,263,28,13.3,18,0,0,0,18,0,6,1,43.6,92.7,222.3,195.2,232.2,239.7,209.4,249.4,816.9,2226.5,186.8,262.8,12,0,0,2,4,239,31.8,160
2020/07/20,2408,1872,273,263,47,19.1,30,0,3,0,27,2,8,3,47.3,97.1,226.6,196.5,238.1,241.1,211.1,249.4,816.9,2226.5,188.2,267,16,0,3,1,10,263,31.2,161
2020/07/21,2432,1877,292,263,23,21.9,24,0,1,0,23,0,8,3,49.1,101.6,231,198.4,241.1,242.5,211.9,249.4,816.9,2226.5,190.3,269.5,17,0,1,1,5,280,30.4,162
2020/07/22,2459,1884,312,263,13,21.6,27,0,3,1,23,2,9,3,54.6,105.1,234.7,201.6,242.6,243.9,213.6,249.4,816.9,2226.5,192.2,272.6,16,2,3,1,5,295,29.2,163
2020/07/23,2478,1894,321,263,29,24.7,19,0,1,1,17,1,10,3,56.4,107.7,237.2,204.7,242.6,246.1,215.3,249.4,816.9,2226.5,194.3,274.1,10,1,2,1,5,306,29.1,164
2020/07/24,2501,1902,336,263,34,27.1,23,0,4,1,18,0,7,3,59.1,113.9,240.3,207.3,244,246.1,217,249.4,816.9,2226.5,195.5,277.3,15,0,5,0,3,313,27.5,165
2020/07/25,2513,1915,335,263,26,28.6,12,0,1,1,10,0,7,3,61.8,113.9,242.1,207.9,245.5,248.2,217,249.4,816.9,2226.5,196.8,278.2,6,1,2,0,3,318,27,166
2020/07/26,2521,1920,338,263,21,27.6,8,0,1,0,7,2,9,4,62.7,114.8,242.1,208.5,246.3,248.2,220.3,249.4,816.9,2226.5,197.4,279.1,3,1,1,1,2,303,26.4,167
2020/07/27,2536,1933,339,264,22,24,15,0,1,1,13,1,9,4,62.7,114.8,247.1,209.8,246.3,249,222,250.7,819.9,2226.5,198.8,280.6,7,0,2,2,4,294,26.5,168
2020/07/28,2556,1965,327,264,14,22.7,20,0,1,2,17,1,10,4,64.6,118.3,250.2,212.3,247.7,250.4,222,250.7,819.9,2237.8,200.7,282.5,11,0,3,1,5,295,25.8,169
2020/07/29,2572,1986,322,264,20,23.7,16,2,0,2,12,2,11,4,66.4,119.2,252,215.5,248.5,251.1,222.9,252,822.9,2237.8,202.4,283.8,8,1,4,0,3,290,25.2,170
2020/07/30,2592,1996,332,264,19,22.3,20,1,1,0,18,1,12,4,67.3,125.4,255.7,216.7,248.5,251.8,223.7,253.4,825.9,2237.8,205.2,284.9,9,3,2,1,5,288,24.7,171
2020/07/31,2602,2019,319,264,18,20,10,0,0,1,9,1,13,3,69.1,126.3,257,218.6,248.5,252.5,224.5,253.4,825.9,2237.8,206.3,285.7,3,1,1,1,4,268,23.1,172
2020/08/01,2620,2049,307,264,15,18.4,18,0,0,0,18,1,13,2,70.9,128.9,260.7,220.5,249.2,254,225.4,253.4,825.9,2237.8,208.8,286.6,7,2,0,0,9,260,25.8,173
2020/08/02,2628,2071,293,264,2,15.7,8,0,0,0,8,0,13,2,70.9,129.8,261.9,222.4,249.2,255.4,225.4,253.4,825.9,2237.8,209.6,287.3,4,0,0,0,4,250,26.8,174
2020/08/03,2637,2093,280,264,10,14,9,0,1,1,7,0,12,1,72.7,131.6,261.9,223.7,250,256.1,225.4,254.7,825.9,2237.8,210.6,288.1,3,2,2,0,2,229,25.8,175
2020/08/04,2649,2117,268,264,20,14.9,12,0,0,1,11,1,11,1,74.6,135.1,262.5,224.9,250.7,256.8,226.2,254.7,825.9,2237.8,211.1,289.8,7,3,1,0,1,217,25.3,176
2020/08/05,2658,2146,248,264,12,13.7,9,1,0,0,8,1,12,1,74.6,136.9,263.8,227.5,250.7,257.5,226.2,254.7,825.9,2237.8,212.5,290.1,3,2,1,1,2,199,26.1,177
2020/08/06,2668,2181,223,264,14,13,10,0,0,0,10,1,10,2,78.2,136.9,264.4,228.7,251.5,259,226.2,254.7,825.9,2237.8,213.5,291.1,3,1,0,1,5,190,27.4,178
2020/08/07,2680,2192,224,264,6,11.3,12,0,0,3,9,1,10,2,80,140.4,266.3,228.7,251.5,259,227.9,256,825.9,2237.8,213.7,293.1,5,4,2,0,1,179,27.9,179
2020/08/08,2686,2215,207,264,14,11.1,6,1,0,1,4,1,11,1,81.8,140.4,267.5,228.7,252.2,259.7,227.9,256,825.9,2237.8,214,293.9,3,0,2,0,1,173,27.7,180
2020/08/09,2688,2227,197,264,16,13.1,2,0,0,1,1,2,13,2,81.8,140.4,267.5,229.4,252.2,260.4,227.9,256,825.9,2237.8,214.2,294,0,1,1,0,0,167,27.5,181
2020/08/10,2701,2238,199,264,8,12.9,13,2,0,1,10,0,13,1,81.8,140.4,270.6,231.3,253.7,261.1,228.7,257.3,825.9,2237.8,215.2,295.5,7,0,2,1,3,165,27.3,182
2020/08/11,2714,2247,203,264,8,11.1,13,2,0,1,10,0,13,1,83.7,143.1,272.4,231.3,254.4,263.3,228.7,258.6,825.9,2237.8,216.4,296.8,9,0,3,0,1,158,25.9,183
2020/08/12,2721,2272,185,264,12,11.1,7,3,0,0,4,0,11,2,83.7,143.9,272.4,233.2,255.9,264,228.7,258.6,825.9,2237.8,217.3,297.2,3,0,3,0,1,149,26.2,184
2020/08/13,2743,2291,188,264,11,10.7,22,0,0,0,22,0,10,2,89.1,149.2,277.4,234.4,255.9,264,228.7,258.6,825.9,2237.8,220,298.7,9,9,0,2,2,151,23.8,185
2020/08/14,2754,2308,182,264,6,10.7,11,4,0,1,6,1,11,2,89.1,151,279.3,235.1,257.4,265.4,229.6,258.6,825.9,2237.8,221.2,299.6,4,0,5,1,1,152,21.7,186
2020/08/15,2758,2320,174,264,2,9,4,0,0,0,4,1,12,2,90,151,279.9,235.7,257.4,266.1,229.6,258.6,825.9,2237.8,221.6,300,3,0,0,0,1,138,18.1,187
2020/08/16,2762,2343,155,264,26,10.4,4,0,0,1,3,0,12,2,90,151,281.7,235.7,257.4,266.1,229.6,258.6,825.9,2249.1,222,300.4,1,0,1,1,1,134,16.4,188
2020/08/17,2785,2350,170,265,8,10.4,23,1,0,4,18,1,11,1,90.9,154.5,286.7,237.6,257.4,269,232.1,258.6,825.9,2249.1,224.1,302.6,16,0,5,1,1,148,14.2,189
2020/08/18,2811,2358,188,265,15,11.4,26,1,0,1,24,0,8,1,91.8,159.8,290.4,238.8,258.9,273.3,233.8,258.6,825.9,2260.4,227.8,303.9,11,1,2,2,10,162,18.5,190
2020/08/19,2835,2373,197,265,23,13,24,4,2,3,15,2,8,1,97.3,162.5,291.6,241.4,259.6,276.1,236.3,260,825.9,2260.4,229.7,306.5,11,1,9,0,3,177,17.5,191
2020/08/20,2852,2381,205,266,24,14.9,17,1,0,0,16,3,7,0,98.2,165.1,295.4,243.3,261.1,277.6,236.3,260,825.9,2260.4,230.6,308.8,9,1,1,3,3,184,15.8,192
2020/08/21,2873,2395,212,266,16,16.3,21,3,0,2,16,0,7,0,99.1,167.8,297.2,247.7,263.3,279,237.1,260,828.9,2260.4,232.2,311.2,11,0,5,1,4,193,16.6,193
2020/08/22,2892,2406,220,266,16,18.3,19,1,0,0,18,1,8,0,100,172.2,301.6,247.7,264.8,281.1,238,260,828.9,2260.4,234.7,312.3,12,0,1,0,6,206,18,194
2020/08/23,2909,2413,230,266,13,16.4,17,0,1,1,15,0,8,0,100.9,175.7,304.6,248.3,267,281.9,238,261.3,828.9,2271.7,236.4,313.8,7,0,2,1,7,221,19.9,195
2020/08/24,2928,2416,246,266,19,18,19,2,0,0,17,1,9,1,101.8,180.1,308.4,250.2,267.8,282.6,238,263.9,828.9,2271.7,238.2,315.6,8,0,2,1,8,227,21.6,196
2020/08/25,2942,2427,249,266,23,19.1,14,0,0,1,13,4,12,2,102.8,181.9,309,252.1,269.3,284.7,238.8,265.2,828.9,2271.7,240.5,316,4,0,1,1,8,228,24.6,197
2020/08/26,2960,2436,258,266,15,18,18,1,0,4,13,0,12,2,102.8,182.8,313.3,254,271.5,286.2,239.7,265.2,828.9,2283,242.2,317.7,6,1,4,1,6,239,25.5,198
2020/08/27,2973,2446,261,266,16,16.9,13,1,0,3,9,1,10,2,102.8,187.2,315.8,254,273,286.2,240.5,266.6,828.9,2283,243.4,319,8,0,4,0,1,230,26.1,199
2020/08/28,3000,2464,270,266,20,17.4,27,0,4,3,20,1,10,1,105.5,190.7,320.1,254.6,277.4,289,242.2,266.6,828.9,2283,246.3,321.2,15,1,6,0,5,246,26,200
2020/08/29,3021,2471,284,266,12,16.9,21,0,1,2,18,0,10,1,106.4,193.4,322.6,256.5,281.1,289,244.7,269.2,828.9,2283,248.6,322.9,9,2,3,4,3,263,25.1,201
2020/08/30,3041,2476,298,267,16,17.3,20,0,2,6,12,2,11,1,108.2,195.2,325.1,258.4,281.9,290.4,246.4,270.5,831.8,2305.6,249.8,325.5,10,0,7,0,3,279,24.4,202
2020/08/31,3061,2488,306,267,13,16.4,20,1,0,3,16,1,12,1,109.1,196.9,327.6,260.3,284.8,291.9,248.9,271.8,831.8,2305.6,251.7,327.4,9,2,4,3,2,276,25,203
2020/09/01,3087,2509,311,267,18,15.7,26,1,0,2,23,0,12,1,111.8,200.5,333.1,261,287.8,291.9,252.3,271.8,834.8,2305.6,254.2,329.8,13,2,3,2,6,276,23.6,204
2020/09/02,3124,2535,322,267,14,15.6,37,1,0,9,27,0,10,1,114.6,207.5,339.3,263.5,290.8,292.6,253.1,273.2,846.8,2316.9,258.1,333,18,4,10,2,3,289,22.5,205
2020/09/03,3146,2556,323,267,24,16.7,22,1,0,4,17,0,8,1,116.4,208.4,342.4,264.8,294.5,294.7,253.1,274.5,855.7,2316.9,259.4,335.8,9,1,5,2,5,294,22.8,206
2020/09/04,3168,2575,326,267,24,17.3,22,0,0,3,19,3,11,1,119.1,210.2,344.9,266.7,297.4,295.5,254,279.8,855.7,2316.9,261.8,337.6,14,1,3,1,3,295,22.4,207
2020/09/05,3193,2594,332,267,17,18,25,1,0,11,13,2,13,1,119.1,211.1,349.2,270.4,297.4,295.5,255.6,285,867.6,2328.2,263.9,340.2,7,1,12,1,4,301,21.3,208
2020/09/06,3214,2611,336,267,26,19.4,21,1,1,3,16,1,14,1,120,212.8,354.2,272.3,298.2,297.6,257.3,285,870.6,2328.2,264.8,343.2,11,1,4,1,4,305,20,209
2020/09/07,3255,2627,361,267,30,21.9,41,3,0,5,33,0,12,1,120.9,219,359.8,275.5,304.9,301.2,259.9,285,876.6,2328.2,269.1,346.7,21,1,8,1,10,327,19.3,210
2020/09/08,3307,2642,398,267,24,22.7,52,0,2,14,36,3,14,1,123.7,225.2,367.8,278.7,309.3,302.6,267.4,290.3,885.5,2328.2,273.9,351.8,23,3,15,1,10,365,17.8,211
2020/09/09,3352,2656,429,267,15,22.9,45,2,2,10,31,0,13,1,125.5,231.4,377.7,281.8,315.2,304,269.1,292.9,888.5,2328.2,277.8,356.4,20,3,14,2,6,392,16.6,212
2020/09/10,3429,2673,489,267,33,24.1,77,1,3,21,52,2,14,2,127.3,242,387.6,288.8,321.2,309,275.8,303.5,894.5,2362.1,285.5,363.3,33,4,24,1,15,456,17.3,213
2020/09/11,3459,2688,504,267,60,29.3,30,0,4,1,25,0,12,1,132.8,245.5,393.2,291.9,321.9,311.2,277.5,303.5,894.5,2362.1,288.4,366.1,14,1,5,2,8,459,17.9,214
2020/09/12,3508,2709,530,269,47,33.6,49,0,3,4,42,1,12,0,135.5,248.1,405.6,300.1,324.1,314.1,279.2,303.5,894.5,2373.4,293.4,370.4,26,4,7,0,12,487,18.7,215
2020/09/13,3543,2730,543,270,31,34.3,35,1,0,5,29,1,11,1,139.1,250.8,411.8,303.9,327.1,316.2,281.7,304.8,897.4,2373.4,296.3,374.1,14,4,6,2,9,502,19.3,216
2020/09/14,3611,2746,593,272,59,38.4,68,0,0,19,49,1,11,1,143.7,260.5,421.7,310.9,335.3,321.9,281.7,310.1,903.4,2373.4,302.1,381.2,27,7,19,1,14,550,19.8,217
2020/09/15,3684,2769,642,273,41,40.9,73,0,3,15,55,1,12,1,150.9,267.6,434.7,313.4,342.7,326.2,285.1,318,912.3,2407.3,308.7,388.5,34,4,17,1,17,597,20.1,218
2020/09/16,3761,2805,682,274,41,44.6,77,0,3,7,67,1,12,0,160,275.5,451.4,321.6,347.9,329.8,287.6,318,921.3,2407.3,315.6,396.1,33,9,10,3,22,637,21.8,219
2020/09/17,3811,2827,706,278,57,48,50,2,6,4,38,2,12,2,164.6,287,460.7,324.2,350.9,332.7,289.3,320.7,924.3,2407.3,318.9,402.2,21,6,12,0,11,665,21.8,220
2020/09/18,3899,2847,774,278,47,46.1,88,1,3,6,78,0,12,2,178.2,295.8,476.2,331.1,359.8,336.2,295.2,322,927.3,2418.6,326.7,411.2,49,11,10,2,16,731,21.6,221
2020/09/19,3969,2866,823,280,47,46.1,70,2,3,4,61,0,11,2,186.4,304.7,491,337.4,367.2,339.8,296,323.3,927.3,2418.6,334.2,417,37,9,9,0,15,776,21.8,222
2020/09/20,4011,2876,855,280,76,52.6,42,1,4,4,33,2,12,2,191,310.8,499.1,341.8,370.9,342,296,324.6,927.3,2429.9,338.1,421.1,12,8,9,1,12,797,22.2,223
2020/09/21,4119,2906,933,280,55,52,108,2,3,22,81,1,13,3,200,321.4,518.9,353.9,384.2,349.1,298.5,324.6,933.2,2452.5,348.1,431.5,34,27,27,1,19,864,21.5,224
2020/09/22,4227,2936,1011,280,85,58.3,108,0,1,27,80,3,16,3,210.1,328.5,541.8,364.6,393.9,357,302.7,329.9,939.2,2452.5,356.8,443.2,32,27,26,0,23,920,21.6,225
2020/09/23,4333,2982,1070,281,66,61.9,106,0,5,25,76,2,17,3,221,342.6,557.3,370.9,402.8,366.3,309.5,335.2,954.1,2463.8,367.8,452.3,41,13,29,1,22,981,21.9,226
2020/09/24,4436,3029,1125,282,38,59.1,103,2,5,19,77,2,19,3,231,353.2,575.9,379.8,410.9,372,317,340.5,960,2486.4,377.3,462.4,33,24,26,0,20,1007,21.8,227
2020/09/25,4557,3082,1191,284,57,60.6,121,5,12,16,88,3,21,3,241.9,368.2,598.8,389.2,421.3,380.6,320.4,343.1,977.9,2509,389.4,473.2,40,29,33,2,17,1098,20.9,228
2020/09/26,4641,3118,1237,286,76,64.7,84,3,3,13,65,3,22,4,243.7,377.9,617.3,395.6,430.2,386.3,325.4,348.4,980.9,2509,396.6,481.9,42,10,17,0,15,1133,20.5,229
2020/09/27,4723,3169,1267,287,109,69.4,82,2,4,12,64,2,23,4,249.2,385.9,634.1,403.8,436.9,392,328.8,351,983.9,2542.9,403,491.1,37,10,18,1,16,1180,20.3,230
2020/09/28,4839,3213,1338,288,86,73.9,116,3,4,11,98,6,28,4,256.4,403.6,654.5,414.5,447.3,398.5,335.5,353.7,989.9,2576.9,415.3,500.8,46,28,17,2,23,1228,20.2,231
2020/09/29,4946,3287,1368,291,58,70,107,5,9,18,75,4,28,3,261.9,413.3,674.9,420.8,462.1,405.6,345.6,356.3,992.8,2599.5,425.4,511,44,15,30,1,17,1262,19.7,232
2020/09/30,5029,3339,1399,291,109,76.1,83,1,5,10,67,5,31,5,266.4,423,685.5,429.7,469.5,414.9,351.5,360.2,1001.8,2599.5,430.8,521.2,47,8,15,1,12,1268,18.8,233
2020/10/01,5130,3401,1436,293,106,85.9,101,2,10,11,78,3,30,5,273.7,439.8,697.8,437.9,478.4,425.7,356.6,365.5,1010.7,2610.8,439.1,531.9,42,20,22,1,16,1319,18.4,234
2020/10/02,5226,3448,1484,294,115,94.1,96,0,4,13,79,1,30,5,283.7,445.1,715.2,445.5,489.6,433.5,360.8,372.1,1016.7,2622.1,447,542.1,41,16,17,1,21,1327,18.7,235
2020/10/03,5298,3506,1497,295,65,92.6,72,2,1,5,64,5,32,6,285.5,446.8,730.7,453.1,495.5,441.4,365.8,378.7,1016.7,2633.4,454.7,548.1,32,18,8,0,14,1329,18.6,236
2020/10/04,5356,3582,1479,295,77,88,58,1,2,8,47,3,33,6,288.3,452.1,741.8,456.8,502.2,446.4,369.2,381.4,1019.7,2656,460.1,553.6,31,5,11,0,11,1345,18.3,237
2020/10/05,5434,3662,1477,295,82,87.4,78,3,3,13,59,3,34,6,291,462.7,753.6,465.1,510.3,451.4,374.2,382.7,1028.6,2689.9,466.3,562.2,34,5,19,1,19,1315,18.7,238
2020/10/06,5510,3763,1451,296,139,99,76,5,3,15,53,2,35,7,298.3,469.8,763.5,472,516.3,457.1,379.3,386.6,1040.5,2735.1,473.5,569.5,30,8,22,0,16,1283,18.6,239
2020/10/07,5611,3851,1464,296,175,108.4,101,13,4,21,63,3,37,10,305.5,490.1,777.1,479,525.2,461.4,383.5,391.9,1058.4,2780.3,482.5,579.5,36,10,37,1,17,1278,18.3,240
2020/10/08,5691,3975,1420,296,85,105.4,80,5,5,14,56,2,37,9,312.8,506.9,784.5,484.6,531.8,466.4,388.5,395.9,1070.4,2814.2,491.4,585.9,36,8,23,0,13,1255,18.1,241
2020/10/09,5777,4057,1424,296,96,102.7,86,5,2,19,60,2,38,9,320.1,516.6,791.3,491.6,545.2,475.7,393.6,395.9,1094.2,2814.2,500.1,593.5,35,10,26,1,14,1220,18.4,242
2020/10/10,5843,4134,1412,297,67,103,66,5,2,7,52,6,44,9,326.4,523.7,798.2,496.7,556.3,480,399.5,397.2,1100.2,2825.5,505.3,600.8,28,6,13,0,19,1202,19,243
2020/10/11,5908,4231,1380,297,141,112.1,65,6,4,7,48,5,47,10,330.1,537.8,806.2,502.3,562.3,484.3,402,405.1,1100.2,2825.5,511.9,606.5,27,12,17,0,9,1185,18.6,244
2020/10/12,5969,4331,1341,297,63,109.4,61,2,3,14,42,2,46,10,334.6,544,816.7,504.9,569.7,490.8,406.2,407.8,1100.2,2848.1,516.9,613,16,11,19,1,14,1130,18.8,245
2020/10/13,6054,4395,1361,298,74,100.1,85,4,3,10,68,1,45,7,343.7,559,828.5,509.3,580.8,498.6,408.7,410.4,1100.2,2859.4,525.2,620.9,36,12,17,3,17,1108,19.1,246
2020/10/14,6121,4459,1362,300,84,87.1,67,1,1,16,49,2,44,7,347.4,567.8,834.1,516.2,588.2,506.5,411.2,418.3,1106.1,2870.7,530.6,628.1,25,10,18,0,14,1092,19.6,247
2020/10/15,6207,4519,1388,300,107,90.3,86,4,5,25,52,5,48,8,351.9,583.7,841.5,522.6,596.4,519.4,415.4,422.3,1118.1,2870.7,538.6,636.5,28,8,34,4,12,1077,19.5,248
2020/10/16,6282,4572,1409,301,78,87.7,75,2,4,10,59,4,46,8,354.6,594.3,849.5,528.2,605.3,527.2,419.6,428.9,1127,2893.3,545.7,643.6,30,9,16,1,19,1056,19.7,249
2020/10/17,6329,4632,1395,302,63,87.1,47,1,0,10,36,6,49,8,354.6,597.8,855.7,531.4,608.2,531.5,427.2,431.5,1147.9,2893.3,549.2,649,20,11,11,0,5,1031,19.3,250
